date,store,lat,lon,sales_nok,promotion
2024-11-03,Bergen Storsenter,60.3756,5.3488,27270,0
2024-11-03,Oslo City,59.9241,10.7713,42320,0
2024-11-03,Trondheim Torg,63.4412,10.4175,20300,0
2024-11-04,Bergen Storsenter,60.3756,5.3488,52380,0
2024-11-04,Oslo City,59.9241,10.7713,75930,0
2024-11-04,Trondheim Torg,63.4412,10.4175,39030,0
2024-11-05,Bergen Storsenter,60.3756,5.3488,68980,1
2024-11-05,Oslo City,59.9241,10.7713,93340,0
2024-11-05,Trondheim Torg,63.4412,10.4175,40040,0
2024-11-06,Bergen Storsenter,60.3756,5.3488,60470,0
2024-11-06,Oslo City,59.9241,10.7713,101840,0
2024-11-06,Trondheim Torg,63.4412,10.4175,40470,0
2024-11-07,Bergen Storsenter,60.3756,5.3488,59220,0
2024-11-07,Oslo City,59.9241,10.7713,107210,0
2024-11-07,Trondheim Torg,63.4412,10.4175,38090,0
2024-11-08,Bergen Storsenter,60.3756,5.3488,83960,0
2024-11-08,Oslo City,59.9241,10.7713,149870,0
2024-11-08,Trondheim Torg,63.4412,10.4175,51160,0
2024-11-09,Bergen Storsenter,60.3756,5.3488,94160,0
2024-11-09,Oslo City,59.9241,10.7713,191030,0
2024-11-09,Trondheim Torg,63.4412,10.4175,57860,0
2024-11-10,Bergen Storsenter,60.3756,5.3488,27070,0
2024-11-10,Oslo City,59.9241,10.7713,51610,0
2024-11-10,Trondheim Torg,63.4412,10.4175,19580,0
2024-11-11,Bergen Storsenter,60.3756,5.3488,59400,0
2024-11-11,Oslo City,59.9241,10.7713,101560,0
2024-11-11,Trondheim Torg,63.4412,10.4175,38920,0
2024-11-12,Bergen Storsenter,60.3756,5.3488,56180,0
2024-11-12,Oslo City,59.9241,10.7713,98280,0
2024-11-12,Trondheim Torg,63.4412,10.4175,36610,0
2024-11-13,Bergen Storsenter,60.3756,5.3488,62850,0
2024-11-13,Oslo City,59.9241,10.7713,122180,1
2024-11-13,Trondheim Torg,63.4412,10.4175,40410,1
2024-11-14,Bergen Storsenter,60.3756,5.3488,65510,0
2024-11-14,Oslo City,59.9241,10.7713,111930,0
2024-11-14,Trondheim Torg,63.4412,10.4175,32740,0
2024-11-15,Bergen Storsenter,60.3756,5.3488,89020,0
2024-11-15,Oslo City,59.9241,10.7713,148680,0
2024-11-15,Trondheim Torg,63.4412,10.4175,59350,0
2024-11-16,Bergen Storsenter,60.3756,5.3488,102630,0
2024-11-16,Oslo City,59.9241,10.7713,134030,0
2024-11-16,Trondheim Torg,63.4412,10.4175,65150,0
2024-11-17,Bergen Storsenter,60.3756,5.3488,31790,0
2024-11-17,Oslo City,59.9241,10.7713,58710,0
2024-11-17,Trondheim Torg,63.4412,10.4175,24510,0
2024-11-18,Bergen Storsenter,60.3756,5.3488,65380,0
2024-11-18,Oslo City,59.9241,10.7713,81780,0
2024-11-18,Trondheim Torg,63.4412,10.4175,35940,0
2024-11-19,Bergen Storsenter,60.3756,5.3488,67750,0
2024-11-19,Oslo City,59.9241,10.7713,85530,0
2024-11-19,Trondheim Torg,63.4412,10.4175,32280,0
2024-11-20,Bergen Storsenter,60.3756,5.3488,89710,1
2024-11-20,Oslo City,59.9241,10.7713,114150,1
2024-11-20,Trondheim Torg,63.4412,10.4175,46700,1
2024-11-21,Bergen Storsenter,60.3756,5.3488,84780,1
2024-11-21,Oslo City,59.9241,10.7713,122270,1
2024-11-21,Trondheim Torg,63.4412,10.4175,58210,1
2024-11-22,Bergen Storsenter,60.3756,5.3488,123830,1
2024-11-22,Oslo City,59.9241,10.7713,176090,1
2024-11-22,Trondheim Torg,63.4412,10.4175,91760,1
2024-11-23,Bergen Storsenter,60.3756,5.3488,139780,1
2024-11-23,Oslo City,59.9241,10.7713,220210,1
2024-11-23,Trondheim Torg,63.4412,10.4175,87460,1
2024-11-24,Bergen Storsenter,60.3756,5.3488,38940,1
2024-11-24,Oslo City,59.9241,10.7713,57980,1
2024-11-24,Trondheim Torg,63.4412,10.4175,24710,1
2024-11-25,Bergen Storsenter,60.3756,5.3488,68650,1
2024-11-25,Oslo City,59.9241,10.7713,104590,1
2024-11-25,Trondheim Torg,63.4412,10.4175,39970,1
2024-11-26,Bergen Storsenter,60.3756,5.3488,65990,1
2024-11-26,Oslo City,59.9241,10.7713,110020,1
2024-11-26,Trondheim Torg,63.4412,10.4175,38970,1
2024-11-27,Bergen Storsenter,60.3756,5.3488,91790,1
2024-11-27,Oslo City,59.9241,10.7713,115300,1
2024-11-27,Trondheim Torg,63.4412,10.4175,35530,1
2024-11-28,Bergen Storsenter,60.3756,5.3488,71710,0
2024-11-28,Oslo City,59.9241,10.7713,119480,1
2024-11-28,Trondheim Torg,63.4412,10.4175,63950,1
2024-11-29,Bergen Storsenter,60.3756,5.3488,82090,0
2024-11-29,Oslo City,59.9241,10.7713,138420,0
2024-11-29,Trondheim Torg,63.4412,10.4175,43760,0
2024-11-30,Bergen Storsenter,60.3756,5.3488,91100,0
2024-11-30,Oslo City,59.9241,10.7713,138900,0
2024-11-30,Trondheim Torg,63.4412,10.4175,55710,0
2024-12-01,Bergen Storsenter,60.3756,5.3488,32730,0
2024-12-01,Oslo City,59.9241,10.7713,47680,0
2024-12-01,Trondheim Torg,63.4412,10.4175,17190,0
2024-12-02,Bergen Storsenter,60.3756,5.3488,55630,0
2024-12-02,Oslo City,59.9241,10.7713,102120,0
2024-12-02,Trondheim Torg,63.4412,10.4175,33080,0
2024-12-03,Bergen Storsenter,60.3756,5.3488,63310,0
2024-12-03,Oslo City,59.9241,10.7713,83800,0
2024-12-03,Trondheim Torg,63.4412,10.4175,44390,0
2024-12-04,Bergen Storsenter,60.3756,5.3488,56660,0
2024-12-04,Oslo City,59.9241,10.7713,100770,0
2024-12-04,Trondheim Torg,63.4412,10.4175,43140,0
2024-12-05,Bergen Storsenter,60.3756,5.3488,114100,1
2024-12-05,Oslo City,59.9241,10.7713,135510,0
2024-12-05,Trondheim Torg,63.4412,10.4175,55070,0
2024-12-06,Bergen Storsenter,60.3756,5.3488,119670,0
2024-12-06,Oslo City,59.9241,10.7713,176590,0
2024-12-06,Trondheim Torg,63.4412,10.4175,61180,0
2024-12-07,Bergen Storsenter,60.3756,5.3488,132590,0
2024-12-07,Oslo City,59.9241,10.7713,226100,0
2024-12-07,Trondheim Torg,63.4412,10.4175,61690,0
2024-12-08,Bergen Storsenter,60.3756,5.3488,37700,0
2024-12-08,Oslo City,59.9241,10.7713,69640,0
2024-12-08,Trondheim Torg,63.4412,10.4175,26560,0
2024-12-09,Bergen Storsenter,60.3756,5.3488,74760,0
2024-12-09,Oslo City,59.9241,10.7713,115890,0
2024-12-09,Trondheim Torg,63.4412,10.4175,41080,0
2024-12-10,Bergen Storsenter,60.3756,5.3488,73210,0
2024-12-10,Oslo City,59.9241,10.7713,125730,0
2024-12-10,Trondheim Torg,63.4412,10.4175,43450,0
2024-12-11,Bergen Storsenter,60.3756,5.3488,75940,0
2024-12-11,Oslo City,59.9241,10.7713,105100,0
2024-12-11,Trondheim Torg,63.4412,10.4175,42030,0
2024-12-12,Bergen Storsenter,60.3756,5.3488,80470,0
2024-12-12,Oslo City,59.9241,10.7713,142010,0
2024-12-12,Trondheim Torg,63.4412,10.4175,49090,0
2024-12-13,Bergen Storsenter,60.3756,5.3488,115780,0
2024-12-13,Oslo City,59.9241,10.7713,201730,1
2024-12-13,Trondheim Torg,63.4412,10.4175,82760,1
2024-12-14,Bergen Storsenter,60.3756,5.3488,111770,0
2024-12-14,Oslo City,59.9241,10.7713,202000,0
2024-12-14,Trondheim Torg,63.4412,10.4175,83780,0
2024-12-15,Bergen Storsenter,60.3756,5.3488,44230,0
2024-12-15,Oslo City,59.9241,10.7713,65750,0
2024-12-15,Trondheim Torg,63.4412,10.4175,24600,0
2024-12-16,Bergen Storsenter,60.3756,5.3488,73660,0
2024-12-16,Oslo City,59.9241,10.7713,136460,0
2024-12-16,Trondheim Torg,63.4412,10.4175,46500,0
2024-12-17,Bergen Storsenter,60.3756,5.3488,68510,0
2024-12-17,Oslo City,59.9241,10.7713,153110,0
2024-12-17,Trondheim Torg,63.4412,10.4175,41820,0
2024-12-18,Bergen Storsenter,60.3756,5.3488,94150,0
2024-12-18,Oslo City,59.9241,10.7713,139380,0
2024-12-18,Trondheim Torg,63.4412,10.4175,53310,0
2024-12-19,Bergen Storsenter,60.3756,5.3488,103120,0
2024-12-19,Oslo City,59.9241,10.7713,105890,0
2024-12-19,Trondheim Torg,63.4412,10.4175,58250,0
2024-12-20,Bergen Storsenter,60.3756,5.3488,113470,0
2024-12-20,Oslo City,59.9241,10.7713,226040,0
2024-12-20,Trondheim Torg,63.4412,10.4175,76380,0
2024-12-21,Bergen Storsenter,60.3756,5.3488,123830,0
2024-12-21,Oslo City,59.9241,10.7713,214440,0
2024-12-21,Trondheim Torg,63.4412,10.4175,104070,0
2024-12-22,Bergen Storsenter,60.3756,5.3488,39250,0
2024-12-22,Oslo City,59.9241,10.7713,83940,0
2024-12-22,Trondheim Torg,63.4412,10.4175,35640,0
2024-12-23,Bergen Storsenter,60.3756,5.3488,58620,0
2024-12-23,Oslo City,59.9241,10.7713,80450,0
2024-12-23,Trondheim Torg,63.4412,10.4175,41660,0
2024-12-24,Bergen Storsenter,60.3756,5.3488,61530,0
2024-12-24,Oslo City,59.9241,10.7713,113360,0
2024-12-24,Trondheim Torg,63.4412,10.4175,35650,0
2024-12-25,Bergen Storsenter,60.3756,5.3488,0,0
2024-12-25,Oslo City,59.9241,10.7713,0,0
2024-12-25,Trondheim Torg,63.4412,10.4175,0,0
2024-12-26,Bergen Storsenter,60.3756,5.3488,0,0
2024-12-26,Oslo City,59.9241,10.7713,0,0
2024-12-26,Trondheim Torg,63.4412,10.4175,0,0
2024-12-27,Bergen Storsenter,60.3756,5.3488,110030,0
2024-12-27,Oslo City,59.9241,10.7713,142340,0
2024-12-27,Trondheim Torg,63.4412,10.4175,62900,0
2024-12-28,Bergen Storsenter,60.3756,5.3488,149330,1
2024-12-28,Oslo City,59.9241,10.7713,168760,0
2024-12-28,Trondheim Torg,63.4412,10.4175,59290,0
2024-12-29,Bergen Storsenter,60.3756,5.3488,28960,0
2024-12-29,Oslo City,59.9241,10.7713,43580,0
2024-12-29,Trondheim Torg,63.4412,10.4175,18700,0
2024-12-30,Bergen Storsenter,60.3756,5.3488,60530,0
2024-12-30,Oslo City,59.9241,10.7713,101620,0
2024-12-30,Trondheim Torg,63.4412,10.4175,37630,0
2024-12-31,Bergen Storsenter,60.3756,5.3488,69040,0
2024-12-31,Oslo City,59.9241,10.7713,100720,0
2024-12-31,Trondheim Torg,63.4412,10.4175,36740,0
2025-01-01,Bergen Storsenter,60.3756,5.3488,0,0
2025-01-01,Oslo City,59.9241,10.7713,0,0
2025-01-01,Trondheim Torg,63.4412,10.4175,0,0
2025-01-02,Bergen Storsenter,60.3756,5.3488,69490,0
2025-01-02,Oslo City,59.9241,10.7713,111930,0
2025-01-02,Trondheim Torg,63.4412,10.4175,46760,0
2025-01-03,Bergen Storsenter,60.3756,5.3488,111240,1
2025-01-03,Oslo City,59.9241,10.7713,163230,1
2025-01-03,Trondheim Torg,63.4412,10.4175,77320,1
2025-01-04,Bergen Storsenter,60.3756,5.3488,142670,1
2025-01-04,Oslo City,59.9241,10.7713,232600,1
2025-01-04,Trondheim Torg,63.4412,10.4175,76490,1
2025-01-05,Bergen Storsenter,60.3756,5.3488,42020,1
2025-01-05,Oslo City,59.9241,10.7713,52490,1
2025-01-05,Trondheim Torg,63.4412,10.4175,21950,1
2025-01-06,Bergen Storsenter,60.3756,5.3488,63240,1
2025-01-06,Oslo City,59.9241,10.7713,91770,1
2025-01-06,Trondheim Torg,63.4412,10.4175,42790,1
2025-01-07,Bergen Storsenter,60.3756,5.3488,67680,1
2025-01-07,Oslo City,59.9241,10.7713,94930,1
2025-01-07,Trondheim Torg,63.4412,10.4175,49690,1
2025-01-08,Bergen Storsenter,60.3756,5.3488,66570,1
2025-01-08,Oslo City,59.9241,10.7713,95740,1
2025-01-08,Trondheim Torg,63.4412,10.4175,54880,1
2025-01-09,Bergen Storsenter,60.3756,5.3488,71240,1
2025-01-09,Oslo City,59.9241,10.7713,112820,1
2025-01-09,Trondheim Torg,63.4412,10.4175,48560,1
2025-01-10,Bergen Storsenter,60.3756,5.3488,98720,1
2025-01-10,Oslo City,59.9241,10.7713,153150,1
2025-01-10,Trondheim Torg,63.4412,10.4175,70800,1
2025-01-11,Bergen Storsenter,60.3756,5.3488,116270,1
2025-01-11,Oslo City,59.9241,10.7713,174050,1
2025-01-11,Trondheim Torg,63.4412,10.4175,87540,1
2025-01-12,Bergen Storsenter,60.3756,5.3488,35710,1
2025-01-12,Oslo City,59.9241,10.7713,53840,1
2025-01-12,Trondheim Torg,63.4412,10.4175,25270,1
2025-01-13,Bergen Storsenter,60.3756,5.3488,58110,1
2025-01-13,Oslo City,59.9241,10.7713,107400,1
2025-01-13,Trondheim Torg,63.4412,10.4175,51760,1
2025-01-14,Bergen Storsenter,60.3756,5.3488,63420,1
2025-01-14,Oslo City,59.9241,10.7713,127100,1
2025-01-14,Trondheim Torg,63.4412,10.4175,54220,1
2025-01-15,Bergen Storsenter,60.3756,5.3488,66370,1
2025-01-15,Oslo City,59.9241,10.7713,119690,1
2025-01-15,Trondheim Torg,63.4412,10.4175,52980,1
2025-01-16,Bergen Storsenter,60.3756,5.3488,65850,1
2025-01-16,Oslo City,59.9241,10.7713,95720,1
2025-01-16,Trondheim Torg,63.4412,10.4175,62050,1
2025-01-17,Bergen Storsenter,60.3756,5.3488,89200,1
2025-01-17,Oslo City,59.9241,10.7713,145190,1
2025-01-17,Trondheim Torg,63.4412,10.4175,66550,1
2025-01-18,Bergen Storsenter,60.3756,5.3488,121570,1
2025-01-18,Oslo City,59.9241,10.7713,195390,1
2025-01-18,Trondheim Torg,63.4412,10.4175,116410,1
2025-01-19,Bergen Storsenter,60.3756,5.3488,32020,1
2025-01-19,Oslo City,59.9241,10.7713,67500,1
2025-01-19,Trondheim Torg,63.4412,10.4175,30090,1
2025-01-20,Bergen Storsenter,60.3756,5.3488,62310,1
2025-01-20,Oslo City,59.9241,10.7713,93380,1
2025-01-20,Trondheim Torg,63.4412,10.4175,58500,1
2025-01-21,Bergen Storsenter,60.3756,5.3488,64610,1
2025-01-21,Oslo City,59.9241,10.7713,104140,1
2025-01-21,Trondheim Torg,63.4412,10.4175,47350,1
2025-01-22,Bergen Storsenter,60.3756,5.3488,65230,1
2025-01-22,Oslo City,59.9241,10.7713,97590,1
2025-01-22,Trondheim Torg,63.4412,10.4175,63740,1
2025-01-23,Bergen Storsenter,60.3756,5.3488,80540,1
2025-01-23,Oslo City,59.9241,10.7713,101710,1
2025-01-23,Trondheim Torg,63.4412,10.4175,39940,1
2025-01-24,Bergen Storsenter,60.3756,5.3488,96860,1
2025-01-24,Oslo City,59.9241,10.7713,189810,1
2025-01-24,Trondheim Torg,63.4412,10.4175,77820,1
2025-01-25,Bergen Storsenter,60.3756,5.3488,98070,1
2025-01-25,Oslo City,59.9241,10.7713,179200,1
2025-01-25,Trondheim Torg,63.4412,10.4175,88390,1
2025-01-26,Bergen Storsenter,60.3756,5.3488,32410,1
2025-01-26,Oslo City,59.9241,10.7713,57360,1
2025-01-26,Trondheim Torg,63.4412,10.4175,20390,1
2025-01-27,Bergen Storsenter,60.3756,5.3488,63150,1
2025-01-27,Oslo City,59.9241,10.7713,120290,1
2025-01-27,Trondheim Torg,63.4412,10.4175,35970,1
2025-01-28,Bergen Storsenter,60.3756,5.3488,48560,0
2025-01-28,Oslo City,59.9241,10.7713,99680,0
2025-01-28,Trondheim Torg,63.4412,10.4175,36820,0
2025-01-29,Bergen Storsenter,60.3756,5.3488,55100,0
2025-01-29,Oslo City,59.9241,10.7713,97890,0
2025-01-29,Trondheim Torg,63.4412,10.4175,43470,0
2025-01-30,Bergen Storsenter,60.3756,5.3488,64950,0
2025-01-30,Oslo City,59.9241,10.7713,97460,1
2025-01-30,Trondheim Torg,63.4412,10.4175,62200,1
2025-01-31,Bergen Storsenter,60.3756,5.3488,86750,0
2025-01-31,Oslo City,59.9241,10.7713,101520,0
2025-01-31,Trondheim Torg,63.4412,10.4175,54270,0
2025-02-01,Bergen Storsenter,60.3756,5.3488,90250,0
2025-02-01,Oslo City,59.9241,10.7713,146810,0
2025-02-01,Trondheim Torg,63.4412,10.4175,59940,0
2025-02-02,Bergen Storsenter,60.3756,5.3488,27740,0
2025-02-02,Oslo City,59.9241,10.7713,39780,0
2025-02-02,Trondheim Torg,63.4412,10.4175,15140,0
2025-02-03,Bergen Storsenter,60.3756,5.3488,58230,0
2025-02-03,Oslo City,59.9241,10.7713,75450,0
2025-02-03,Trondheim Torg,63.4412,10.4175,26710,0
2025-02-04,Bergen Storsenter,60.3756,5.3488,48220,0
2025-02-04,Oslo City,59.9241,10.7713,91590,0
2025-02-04,Trondheim Torg,63.4412,10.4175,34230,0
2025-02-05,Bergen Storsenter,60.3756,5.3488,62770,0
2025-02-05,Oslo City,59.9241,10.7713,73050,0
2025-02-05,Trondheim Torg,63.4412,10.4175,34640,0
2025-02-06,Bergen Storsenter,60.3756,5.3488,56790,0
2025-02-06,Oslo City,59.9241,10.7713,101440,0
2025-02-06,Trondheim Torg,63.4412,10.4175,35150,0
2025-02-07,Bergen Storsenter,60.3756,5.3488,80200,0
2025-02-07,Oslo City,59.9241,10.7713,125480,0
2025-02-07,Trondheim Torg,63.4412,10.4175,46650,0
2025-02-08,Bergen Storsenter,60.3756,5.3488,97420,0
2025-02-08,Oslo City,59.9241,10.7713,123040,0
2025-02-08,Trondheim Torg,63.4412,10.4175,46580,0
2025-02-09,Bergen Storsenter,60.3756,5.3488,27430,0
2025-02-09,Oslo City,59.9241,10.7713,42690,0
2025-02-09,Trondheim Torg,63.4412,10.4175,13020,0
2025-02-10,Bergen Storsenter,60.3756,5.3488,48630,0
2025-02-10,Oslo City,59.9241,10.7713,90830,0
2025-02-10,Trondheim Torg,63.4412,10.4175,25310,0
2025-02-11,Bergen Storsenter,60.3756,5.3488,64250,0
2025-02-11,Oslo City,59.9241,10.7713,78320,0
2025-02-11,Trondheim Torg,63.4412,10.4175,35810,0
2025-02-12,Bergen Storsenter,60.3756,5.3488,56950,0
2025-02-12,Oslo City,59.9241,10.7713,99110,0
2025-02-12,Trondheim Torg,63.4412,10.4175,30750,0
2025-02-13,Bergen Storsenter,60.3756,5.3488,58660,0
2025-02-13,Oslo City,59.9241,10.7713,93840,0
2025-02-13,Trondheim Torg,63.4412,10.4175,39140,0
2025-02-14,Bergen Storsenter,60.3756,5.3488,98180,1
2025-02-14,Oslo City,59.9241,10.7713,106720,0
2025-02-14,Trondheim Torg,63.4412,10.4175,45950,0
2025-02-15,Bergen Storsenter,60.3756,5.3488,103090,0
2025-02-15,Oslo City,59.9241,10.7713,108520,0
2025-02-15,Trondheim Torg,63.4412,10.4175,50510,0
2025-02-16,Bergen Storsenter,60.3756,5.3488,24490,0
2025-02-16,Oslo City,59.9241,10.7713,34780,0
2025-02-16,Trondheim Torg,63.4412,10.4175,14450,0
2025-02-17,Bergen Storsenter,60.3756,5.3488,45370,0
2025-02-17,Oslo City,59.9241,10.7713,75260,0
2025-02-17,Trondheim Torg,63.4412,10.4175,27490,0
2025-02-18,Bergen Storsenter,60.3756,5.3488,51040,0
2025-02-18,Oslo City,59.9241,10.7713,87700,0
2025-02-18,Trondheim Torg,63.4412,10.4175,27580,0
2025-02-19,Bergen Storsenter,60.3756,5.3488,48510,0
2025-02-19,Oslo City,59.9241,10.7713,95510,0
2025-02-19,Trondheim Torg,63.4412,10.4175,24380,0
2025-02-20,Bergen Storsenter,60.3756,5.3488,60860,0
2025-02-20,Oslo City,59.9241,10.7713,82950,0
2025-02-20,Trondheim Torg,63.4412,10.4175,37800,0
2025-02-21,Bergen Storsenter,60.3756,5.3488,72460,0
2025-02-21,Oslo City,59.9241,10.7713,127250,0
2025-02-21,Trondheim Torg,63.4412,10.4175,44200,0
2025-02-22,Bergen Storsenter,60.3756,5.3488,90720,0
2025-02-22,Oslo City,59.9241,10.7713,175330,1
2025-02-22,Trondheim Torg,63.4412,10.4175,52790,1
2025-02-23,Bergen Storsenter,60.3756,5.3488,25200,0
2025-02-23,Oslo City,59.9241,10.7713,32840,0
2025-02-23,Trondheim Torg,63.4412,10.4175,15610,0
2025-02-24,Bergen Storsenter,60.3756,5.3488,46470,0
2025-02-24,Oslo City,59.9241,10.7713,95820,0
2025-02-24,Trondheim Torg,63.4412,10.4175,27290,0
2025-02-25,Bergen Storsenter,60.3756,5.3488,35680,0
2025-02-25,Oslo City,59.9241,10.7713,93950,0
2025-02-25,Trondheim Torg,63.4412,10.4175,30800,0
2025-02-26,Bergen Storsenter,60.3756,5.3488,45410,0
2025-02-26,Oslo City,59.9241,10.7713,90700,0
2025-02-26,Trondheim Torg,63.4412,10.4175,29330,0
2025-02-27,Bergen Storsenter,60.3756,5.3488,69440,0
2025-02-27,Oslo City,59.9241,10.7713,95290,0
2025-02-27,Trondheim Torg,63.4412,10.4175,35770,0
2025-02-28,Bergen Storsenter,60.3756,5.3488,69460,0
2025-02-28,Oslo City,59.9241,10.7713,123860,0
2025-02-28,Trondheim Torg,63.4412,10.4175,33890,0
2025-03-01,Bergen Storsenter,60.3756,5.3488,89370,1
2025-03-01,Oslo City,59.9241,10.7713,149110,0
2025-03-01,Trondheim Torg,63.4412,10.4175,41440,0
2025-03-02,Bergen Storsenter,60.3756,5.3488,26650,0
2025-03-02,Oslo City,59.9241,10.7713,39390,0
2025-03-02,Trondheim Torg,63.4412,10.4175,14490,0
2025-03-03,Bergen Storsenter,60.3756,5.3488,44200,0
2025-03-03,Oslo City,59.9241,10.7713,75180,0
2025-03-03,Trondheim Torg,63.4412,10.4175,23600,0
2025-03-04,Bergen Storsenter,60.3756,5.3488,46190,0
2025-03-04,Oslo City,59.9241,10.7713,71640,0
2025-03-04,Trondheim Torg,63.4412,10.4175,24750,0
2025-03-05,Bergen Storsenter,60.3756,5.3488,53850,0
2025-03-05,Oslo City,59.9241,10.7713,74810,0
2025-03-05,Trondheim Torg,63.4412,10.4175,22370,0
2025-03-06,Bergen Storsenter,60.3756,5.3488,57500,0
2025-03-06,Oslo City,59.9241,10.7713,66950,0
2025-03-06,Trondheim Torg,63.4412,10.4175,34070,0
2025-03-07,Bergen Storsenter,60.3756,5.3488,78740,0
2025-03-07,Oslo City,59.9241,10.7713,113640,0
2025-03-07,Trondheim Torg,63.4412,10.4175,51240,0
2025-03-08,Bergen Storsenter,60.3756,5.3488,89220,0
2025-03-08,Oslo City,59.9241,10.7713,128790,0
2025-03-08,Trondheim Torg,63.4412,10.4175,57690,0
2025-03-09,Bergen Storsenter,60.3756,5.3488,24850,0
2025-03-09,Oslo City,59.9241,10.7713,53500,1
2025-03-09,Trondheim Torg,63.4412,10.4175,20140,1
2025-03-10,Bergen Storsenter,60.3756,5.3488,41020,0
2025-03-10,Oslo City,59.9241,10.7713,86360,0
2025-03-10,Trondheim Torg,63.4412,10.4175,26910,0
2025-03-11,Bergen Storsenter,60.3756,5.3488,40090,0
2025-03-11,Oslo City,59.9241,10.7713,74250,0
2025-03-11,Trondheim Torg,63.4412,10.4175,29840,0
2025-03-12,Bergen Storsenter,60.3756,5.3488,53090,0
2025-03-12,Oslo City,59.9241,10.7713,90110,0
2025-03-12,Trondheim Torg,63.4412,10.4175,31250,0
2025-03-13,Bergen Storsenter,60.3756,5.3488,58530,0
2025-03-13,Oslo City,59.9241,10.7713,74770,0
2025-03-13,Trondheim Torg,63.4412,10.4175,36870,0
2025-03-14,Bergen Storsenter,60.3756,5.3488,66830,0
2025-03-14,Oslo City,59.9241,10.7713,113590,0
2025-03-14,Trondheim Torg,63.4412,10.4175,42890,0
2025-03-15,Bergen Storsenter,60.3756,5.3488,74090,0
2025-03-15,Oslo City,59.9241,10.7713,96000,0
2025-03-15,Trondheim Torg,63.4412,10.4175,49910,0
2025-03-16,Bergen Storsenter,60.3756,5.3488,28550,1
2025-03-16,Oslo City,59.9241,10.7713,37570,0
2025-03-16,Trondheim Torg,63.4412,10.4175,13790,0
2025-03-17,Bergen Storsenter,60.3756,5.3488,32530,0
2025-03-17,Oslo City,59.9241,10.7713,79330,0
2025-03-17,Trondheim Torg,63.4412,10.4175,29520,0
2025-03-18,Bergen Storsenter,60.3756,5.3488,43870,0
2025-03-18,Oslo City,59.9241,10.7713,62470,0
2025-03-18,Trondheim Torg,63.4412,10.4175,25790,0
2025-03-19,Bergen Storsenter,60.3756,5.3488,44210,0
2025-03-19,Oslo City,59.9241,10.7713,60460,0
2025-03-19,Trondheim Torg,63.4412,10.4175,28450,0
2025-03-20,Bergen Storsenter,60.3756,5.3488,51810,0
2025-03-20,Oslo City,59.9241,10.7713,81530,0
2025-03-20,Trondheim Torg,63.4412,10.4175,35180,0
2025-03-21,Bergen Storsenter,60.3756,5.3488,60510,0
2025-03-21,Oslo City,59.9241,10.7713,99170,0
2025-03-21,Trondheim Torg,63.4412,10.4175,45710,0
2025-03-22,Bergen Storsenter,60.3756,5.3488,68310,0
2025-03-22,Oslo City,59.9241,10.7713,156470,0
2025-03-22,Trondheim Torg,63.4412,10.4175,38460,0
2025-03-23,Bergen Storsenter,60.3756,5.3488,21200,0
2025-03-23,Oslo City,59.9241,10.7713,30710,0
2025-03-23,Trondheim Torg,63.4412,10.4175,11230,0
2025-03-24,Bergen Storsenter,60.3756,5.3488,43430,0
2025-03-24,Oslo City,59.9241,10.7713,82770,1
2025-03-24,Trondheim Torg,63.4412,10.4175,31770,1
2025-03-25,Bergen Storsenter,60.3756,5.3488,39770,0
2025-03-25,Oslo City,59.9241,10.7713,83020,0
2025-03-25,Trondheim Torg,63.4412,10.4175,31800,0
2025-03-26,Bergen Storsenter,60.3756,5.3488,51120,0
2025-03-26,Oslo City,59.9241,10.7713,92570,0
2025-03-26,Trondheim Torg,63.4412,10.4175,30250,0
2025-03-27,Bergen Storsenter,60.3756,5.3488,40960,0
2025-03-27,Oslo City,59.9241,10.7713,73780,0
2025-03-27,Trondheim Torg,63.4412,10.4175,36060,0
2025-03-28,Bergen Storsenter,60.3756,5.3488,71880,0
2025-03-28,Oslo City,59.9241,10.7713,112110,0
2025-03-28,Trondheim Torg,63.4412,10.4175,55770,0
2025-03-29,Bergen Storsenter,60.3756,5.3488,78020,0
2025-03-29,Oslo City,59.9241,10.7713,107210,0
2025-03-29,Trondheim Torg,63.4412,10.4175,59740,0
2025-03-30,Bergen Storsenter,60.3756,5.3488,21270,0
2025-03-30,Oslo City,59.9241,10.7713,35250,0
2025-03-30,Trondheim Torg,63.4412,10.4175,19170,0
2025-03-31,Bergen Storsenter,60.3756,5.3488,45480,0
2025-03-31,Oslo City,59.9241,10.7713,67460,0
2025-03-31,Trondheim Torg,63.4412,10.4175,33770,0
2025-04-01,Bergen Storsenter,60.3756,5.3488,45070,0
2025-04-01,Oslo City,59.9241,10.7713,56100,0
2025-04-01,Trondheim Torg,63.4412,10.4175,27940,0
2025-04-02,Bergen Storsenter,60.3756,5.3488,43610,0
2025-04-02,Oslo City,59.9241,10.7713,64300,0
2025-04-02,Trondheim Torg,63.4412,10.4175,29760,0
2025-04-03,Bergen Storsenter,60.3756,5.3488,46370,0
2025-04-03,Oslo City,59.9241,10.7713,67970,0
2025-04-03,Trondheim Torg,63.4412,10.4175,32110,0
2025-04-04,Bergen Storsenter,60.3756,5.3488,54410,0
2025-04-04,Oslo City,59.9241,10.7713,96990,0
2025-04-04,Trondheim Torg,63.4412,10.4175,37480,0
2025-04-05,Bergen Storsenter,60.3756,5.3488,61480,0
2025-04-05,Oslo City,59.9241,10.7713,126830,0
